episode,t,action,reward,reward_pred,continue_pred,posterior_entropy,actor_entropy
0,1,4,0.0,-0.0007288604974746704,1.0,0.10609642416238785,1.1681185960769653
0,2,3,0.0,-0.00038843051879666746,1.0,0.15584692358970642,1.4604322910308838
0,3,3,0.0,-0.0003236166085116565,1.0,0.15584692358970642,1.5067675113677979
0,4,3,0.0,-0.0001516414777142927,1.0,0.1965867578983307,1.421125888824463
0,5,3,0.0,-0.000206543889362365,1.0,0.17845061421394348,1.4242497682571411
0,6,3,0.0,2.3278900698642246e-05,1.0,0.1592736840248108,1.3593828678131104
0,7,3,0.0,0.00019155663903802633,1.0,0.1345638483762741,1.2996693849563599
0,8,3,0.0,-3.228558489354327e-05,1.0,0.3308817744255066,1.4936127662658691
0,9,3,0.0,-6.940696039237082e-05,1.0,0.3308817744255066,1.4991556406021118
0,10,3,0.0,-0.00020247919019311666,1.0,0.2594771981239319,1.4490761756896973
0,11,3,0.0,-0.00015612452989444137,1.0,0.2594771981239319,1.4393415451049805
0,12,3,0.0,-0.00010586557618808001,1.0,0.2594771981239319,1.4375455379486084
0,13,3,0.0,-8.510961197316647e-05,1.0,0.2594771981239319,1.435301661491394
0,14,3,0.0,-7.527552952524275e-05,1.0,0.2594771981239319,1.4333399534225464
0,15,3,0.0,-6.962780025787652e-05,1.0,0.2594771981239319,1.4323235750198364
0,16,3,0.0,-0.0002083929575746879,1.0,0.10410752892494202,1.4067399501800537
0,17,3,0.0,-0.00012698672071564943,1.0,0.16794553399085999,1.3922085762023926
0,18,3,0.0,-0.0007164911366999149,1.0,0.17222824692726135,1.4124419689178467
0,19,3,0.0,-0.00017167997430078685,1.0,0.212142214179039,1.0813872814178467
0,20,4,0.0,0.0005696494481526315,1.0,0.24760283529758453,1.2739511728286743
0,21,3,0.0,4.696739051723853e-05,1.0,0.14495408535003662,1.5265378952026367
0,22,3,0.0,-1.4838697097729892e-05,1.0,0.20052821934223175,0.9088783860206604
0,23,4,0.0,0.00013995819608680904,1.0,0.22831490635871887,0.10226453840732574
0,24,4,0.0,4.121442179894075e-05,1.0,0.20397606492042542,0.2397192120552063
0,25,4,0.0,-0.0001633340143598616,1.0,0.16486093401908875,0.9786416888237
0,26,4,0.0,-0.00011651573004201055,1.0,0.10082516819238663,1.2638843059539795
0,27,4,0.0,-0.000852271681651473,1.0,0.18293458223342896,1.2494425773620605
0,28,3,0.0,-0.00028210392338223755,1.0,0.1836804896593094,1.370558261871338
0,29,3,0.0,-1.539626100566238e-05,0.9999998807907104,0.14714771509170532,1.2128608226776123
0,30,3,0.0,-9.388388207298703e-06,1.0,0.18243518471717834,0.800199031829834
0,31,3,0.0,1.4539914161559864e-07,1.0,0.1593111902475357,1.499724268913269
0,32,4,0.0,-0.0007886536768637598,0.9999997615814209,0.1827101856470108,0.2698248624801636
0,33,4,0.0,-0.0016161821549758315,0.9999985694885254,0.16537177562713623,0.010357402265071869
0,34,4,0.0,-8.242037438321859e-05,1.0,0.17317244410514832,0.005968092940747738
0,35,4,0.0,-0.0029346609953790903,0.9999998807907104,0.10055484622716904,0.0007683045696467161
0,36,3,0.0,-0.00022507066023536026,1.0,0.12134430557489395,1.0311206579208374
0,37,4,0.0,-1.6159803635673597e-05,1.0,0.09980262815952301,1.4379518032073975
0,38,4,0.0,-0.0015559307066723704,1.0,0.14778031408786774,0.4589281380176544
0,39,4,0.0,-0.0016633570194244385,1.0,0.23504012823104858,1.1648497581481934
0,40,4,0.0,-0.0010972950840368867,0.9999991655349731,0.07984919846057892,0.0022416310384869576
0,41,3,0.0,-8.489602805639151e-06,1.0,0.11289986968040466,0.5333271026611328
0,42,3,0.0,-0.0002251363475807011,1.0,0.1910272091627121,1.254209280014038
0,43,4,0.0,-2.8311282221693546e-05,1.0,0.23367144167423248,1.162994623184204
0,44,4,0.0,-9.146225784206763e-05,1.0,0.1637236475944519,1.0945485830307007
0,45,3,0.0,-0.00014941483095753938,1.0,0.17474780976772308,0.7310310006141663
0,46,3,0.0,-0.00010684921289794147,1.0,0.16969551146030426,1.407488465309143
0,47,3,0.0,-0.0020396271720528603,1.0,0.24961039423942566,1.3144186735153198
0,48,4,0.0,-0.0003177615872118622,1.0,0.16547060012817383,0.4702661335468292
0,49,4,0.0,-3.85353041565395e-06,0.9999997615814209,0.13461336493492126,0.0017809385899454355
