episode,t,action,reward,reward_pred,continue_pred,posterior_entropy,actor_entropy
0,1,0,0.0,-0.00032588306930847466,1.0,0.1023930162191391,1.610328197479248
0,2,0,0.0,-4.768745202454738e-05,1.0,0.10342176258563995,1.4149835109710693
0,3,0,0.0,-7.894040027167648e-05,1.0,0.10342176258563995,1.3985862731933594
0,4,0,0.0,-6.505028432002291e-05,1.0,0.10342176258563995,1.3894143104553223
0,5,0,0.0,-5.0814778660424054e-05,1.0,0.10342176258563995,1.379722237586975
0,6,0,0.0,-4.733700188808143e-05,1.0,0.10342176258563995,1.3757609128952026
0,7,0,0.0,-5.0175727665191516e-05,1.0,0.10342176258563995,1.3749619722366333
0,8,0,0.0,-5.504753062268719e-05,1.0,0.10342176258563995,1.3752186298370361
0,9,0,0.0,-6.001304427627474e-05,1.0,0.10342176258563995,1.375697374343872
0,10,0,0.0,-6.428030610550195e-05,1.0,0.10342176258563995,1.376168966293335
0,11,0,0.0,-6.768322782590985e-05,1.0,0.10342176258563995,1.3765698671340942
0,12,0,0.0,-7.035129965515807e-05,1.0,0.10342176258563995,1.3768784999847412
0,13,0,0.0,-7.244813605211675e-05,1.0,0.10342176258563995,1.3770925998687744
0,14,0,0.0,-7.408976671285927e-05,1.0,0.10342176258563995,1.3772287368774414
0,15,0,0.0,-7.535511394962668e-05,1.0,0.10342176258563995,1.3773043155670166
0,16,3,0.0,-0.01625719666481018,1.0,0.09655045717954636,1.4737732410430908
0,17,0,0.0,-0.023916397243738174,1.0,0.12319080531597137,1.6021525859832764
0,18,3,0.0,-0.010330334305763245,1.0,0.10078451037406921,1.5327332019805908
0,19,0,0.0,-0.00013351980305742472,1.0,0.10341398417949677,1.6582566499710083
0,20,3,0.0,-1.0522155207581818e-05,0.9999998807907104,0.1129518449306488,1.583975076675415
0,21,0,0.0,0.00028703530551865697,1.0,0.07877317070960999,1.6299402713775635
0,22,0,0.0,-2.3353823053184897e-05,1.0,0.12126938253641129,1.640839695930481
0,23,3,0.0,-0.0037886130157858133,0.9999997615814209,0.11732390522956848,1.0336662530899048
0,24,3,0.0,-0.0003602586511988193,0.9999998807907104,0.07878334820270538,0.9641984701156616
0,25,0,0.0,-0.0003453659010119736,1.0,0.11804128438234329,1.4503002166748047
0,26,0,0.0,-1.1005236956407316e-05,1.0,0.15621072053909302,1.2402523756027222
0,27,0,0.0,-1.2137498742958996e-05,1.0,0.1194586381316185,1.2164111137390137
0,28,0,0.0,3.0997698559076525e-06,1.0,0.11580576002597809,1.425606369972229
0,29,0,0.0,4.6946603106334805e-05,1.0,0.12651193141937256,1.52974534034729
0,30,0,0.0,2.092131762765348e-05,1.0,0.10022740066051483,1.499117374420166
0,31,0,0.0,-2.8255202778382227e-05,1.0,0.1252177506685257,1.4778032302856445
0,32,0,0.0,-1.4993622244219296e-05,1.0,0.11033482104539871,1.4826438426971436
0,33,0,0.0,-5.276649062579963e-06,1.0,0.10499430447816849,1.544185996055603
0,34,3,0.0,-0.0008051995537243783,1.0,0.1410209685564041,1.3121637105941772
0,35,3,0.0,-0.0004331539385020733,0.9999985694885254,0.10481026768684387,0.8640890121459961
0,36,0,0.0,-8.785062527749687e-05,1.0,0.10355019569396973,1.6629400253295898
0,37,0,0.0,0.00025846975040622056,1.0,0.1274232268333435,1.4832017421722412
0,38,0,0.0,-8.046041330089793e-06,1.0,0.08211222290992737,1.6370155811309814
0,39,0,0.0,-0.0003015451366081834,1.0,0.0937538892030716,1.5713942050933838
0,40,0,0.0,-0.0005079658585600555,0.9999996423721313,0.0807638093829155,1.3615823984146118
0,41,0,0.0,-6.22094958089292e-05,1.0,0.07853718101978302,1.5588927268981934
0,42,2,0.0,0.0002535253297537565,1.0,0.08597531914710999,1.5948846340179443
0,43,0,0.0,-2.4126014977809973e-05,1.0,0.1045326367020607,1.2346566915512085
0,44,0,0.0,-2.0164428860880435e-05,1.0,0.07873862981796265,1.290734052658081
0,45,2,0.0,0.004624878987669945,1.0,0.0835750550031662,1.5200715065002441
0,46,0,0.0,6.660811777692288e-05,1.0,0.10530228912830353,1.5581059455871582
0,47,3,0.0,-0.00043907383223995566,1.0,0.08276693522930145,1.5624947547912598
0,48,3,0.0,-0.0025293659418821335,0.9999991655349731,0.11053752899169922,1.3672523498535156
0,49,3,0.0,-0.00017777091125026345,0.9999998807907104,0.08167340606451035,0.8891947269439697
0,50,3,0.0,-0.00010559162910794839,0.9999998807907104,0.10420969128608704,0.8505880832672119
0,51,0,0.0,-0.004796163644641638,1.0,0.1161058098077774,1.49534010887146
0,52,0,0.0,-0.0011012196773663163,1.0,0.11501521617174149,1.5018470287322998
0,53,0,0.0,5.087154568172991e-05,1.0,0.1258033812046051,1.6263597011566162
0,54,0,0.0,-0.0005583747988566756,1.0,0.08606787025928497,1.5661535263061523
0,55,0,0.0,-0.0001321798044955358,1.0,0.11197759211063385,1.33530592918396
0,56,0,0.0,-0.0011419400107115507,1.0,0.09874515980482101,1.3874056339263916
0,57,0,0.0,-0.005782138556241989,1.0,0.12762263417243958,1.724910020828247
0,58,2,0.0,0.0003749990137293935,1.0,0.12010461091995239,1.5596909523010254
0,59,0,0.0,-0.004924436565488577,1.0,0.12095047533512115,1.087295413017273
0,60,0,0.0,-0.0017257656436413527,1.0,0.10183531045913696,1.2486815452575684
0,61,3,0.0,-0.0005236517754383385,1.0,0.1000029593706131,1.5570073127746582
0,62,0,0.0,-0.0003725262940861285,1.0,0.07865156978368759,1.5033748149871826
0,63,0,0.0,-3.9765669498592615e-05,1.0,0.10087155550718307,1.4733452796936035
0,64,0,-1.0,2.0240622689016163e-06,1.0,0.14628615975379944,1.3935788869857788
0,65,3,0.0,-0.9959397912025452,0.9999991655349731,0.10888923704624176,1.1894370317459106
0,66,0,0.0,-0.006475241854786873,1.0,0.12365930527448654,1.4218714237213135
0,67,0,0.0,-0.000288994109723717,1.0,0.1471378654241562,1.1633100509643555
0,68,0,0.0,2.374237374169752e-05,1.0,0.1069646030664444,1.1295039653778076
0,69,0,0.0,0.00017067621229216456,1.0,0.14171408116817474,1.4918040037155151
0,70,0,0.0,-0.004443750716745853,1.0,0.12712731957435608,1.2135117053985596
0,71,0,0.0,-0.0004963006358593702,1.0,0.15950992703437805,0.962645947933197
0,72,0,0.0,-6.048209615983069e-05,1.0,0.121116042137146,1.253077745437622
0,73,0,0.0,0.00015518951113335788,1.0,0.1365579515695572,1.4337103366851807
0,74,0,0.0,2.2802558305556886e-05,1.0,0.1503232717514038,1.145444631576538
0,75,0,0.0,0.0002336579782422632,1.0,0.13234767317771912,1.2509307861328125
0,76,0,0.0,0.0009728112490847707,1.0,0.07982334494590759,1.472985863685608
0,77,0,0.0,0.00048064294969663024,1.0,0.1285611093044281,1.4894416332244873
