episode,t,action,reward,reward_pred,continue_pred,posterior_entropy,actor_entropy
0,1,3,0.0,-0.005928983446210623,1.0,0.1708754301071167,1.0482780933380127
0,2,3,0.0,-0.0006342172273434699,1.0,0.19144025444984436,0.7265925407409668
0,3,4,0.0,-0.0051175267435610294,0.9999997615814209,0.15880648791790009,0.9162734150886536
0,4,4,0.0,-0.000731514417566359,0.9999998807907104,0.15691861510276794,0.7325471043586731
0,5,4,0.0,-0.0002778772031888366,1.0,0.1462564617395401,0.5896692872047424
0,6,3,0.0,-3.534631468937732e-05,0.9999998807907104,0.12229876965284348,0.13407614827156067
0,7,3,0.0,-0.0003489693917799741,0.9999998807907104,0.17869818210601807,0.6154154539108276
0,8,3,0.0,-0.00016838214651215822,0.9999998807907104,0.12336387485265732,0.1267048865556717
0,9,4,0.0,-0.0019334291573613882,1.0,0.1475449800491333,0.5799287557601929
0,10,4,0.0,-0.0027972671668976545,1.0,0.14759469032287598,0.5472154021263123
0,11,3,0.0,-0.00010770303197205067,1.0,0.1914159655570984,0.5473412275314331
0,12,3,0.0,-0.00023891360615380108,0.9999998807907104,0.12229876965284348,0.12526783347129822
0,13,3,0.0,-0.00010120118531631306,1.0,0.17932069301605225,0.745894193649292
0,14,4,0.0,-0.00097647774964571,0.9999998807907104,0.16911578178405762,0.8932347297668457
0,15,3,0.0,-0.0023028659634292126,0.9999998807907104,0.10048278421163559,0.7103064060211182
0,16,4,0.0,-0.0006474139518104494,1.0,0.1086048036813736,0.8669730424880981
0,17,4,0.0,-0.00016989112191367894,1.0,0.08728890120983124,0.6987639665603638
0,18,4,0.0,-1.1045336577808484e-05,1.0,0.24743331968784332,0.6742541790008545
0,19,3,0.0,-9.626596693124156e-06,1.0,0.19314391911029816,0.8102350234985352
0,20,3,0.0,-9.364722791360691e-05,0.9999997615814209,0.18812760710716248,0.584293782711029
0,21,4,0.0,-0.000331426621414721,1.0,0.18988892436027527,0.5580829977989197
0,22,4,0.0,-0.0002217699511675164,1.0,0.1620110124349594,0.524500846862793
0,23,4,0.0,-0.0010126481065526605,0.9999998807907104,0.16676172614097595,0.6005315780639648
0,24,4,0.0,-0.00022986064141150564,0.9999992847442627,0.12283754348754883,0.4503419101238251
0,25,4,0.0,-0.0001446276146452874,1.0,0.1280899941921234,0.5947970151901245
0,26,4,0.0,-1.4188848581397906e-05,1.0,0.2953220307826996,0.9099444150924683
0,27,4,0.0,-4.335467565397266e-06,1.0,0.29103028774261475,0.9661375880241394
0,28,4,0.0,-9.98055753598237e-08,1.0,0.37536850571632385,0.7625536918640137
0,29,4,0.0,-6.277094399820271e-08,1.0,0.31531527638435364,0.9966942071914673
0,30,4,0.0,-3.145149491956545e-07,1.0,0.2916277050971985,0.9664517641067505
0,31,4,0.0,-1.2213305353725445e-06,1.0,0.30074405670166016,0.8748825788497925
0,32,4,0.0,-6.02819568484847e-07,1.0,0.38491952419281006,0.6410545706748962
0,33,4,0.0,-6.029974429111462e-06,1.0,0.34990066289901733,0.4870692789554596
0,34,4,0.0,-7.192845146164473e-07,1.0,0.23181401193141937,0.3388983905315399
0,35,4,0.0,-5.445412512017356e-07,1.0,0.21784429252147675,0.25305870175361633
0,36,4,0.0,-1.1575845064726309e-06,1.0,0.22792783379554749,0.6899990439414978
0,37,4,0.0,-5.394779378775638e-08,1.0,0.3341662585735321,0.5961511135101318
0,38,2,0.0,-3.345848881508573e-06,1.0,0.28869059681892395,0.7103079557418823
0,39,4,0.0,-1.8160371837439016e-05,1.0,0.32922232151031494,0.3211565613746643
0,40,4,0.0,-0.0010335780680179596,0.9999922513961792,0.13993388414382935,0.37878793478012085
0,41,3,0.0,-2.1150388818114152e-07,1.0,0.1102217510342598,0.9824949502944946
0,42,4,0.0,-1.28988415326603e-06,1.0,0.2025112360715866,1.0376930236816406
0,43,4,0.0,-3.241443664592225e-07,1.0,0.26731398701667786,0.5997085571289062
0,44,4,0.0,-5.777885689894902e-07,1.0,0.2351573407649994,0.513256311416626
0,45,3,0.0,-4.7121942770900205e-05,1.0,0.1997515857219696,0.7916256189346313
0,46,4,0.0,-2.9932531106169336e-05,1.0,0.12285345792770386,0.9995486736297607
0,47,4,0.0,-4.697786607721355e-06,1.0,0.24942602217197418,0.44231754541397095
0,48,4,0.0,-5.00218739034608e-05,1.0,0.22234652936458588,0.4681171178817749
0,49,4,0.0,-0.00013177968503441662,0.9999996423721313,0.1757444143295288,0.41987985372543335
0,50,4,0.0,-9.375278750667349e-06,0.9999997615814209,0.17811086773872375,0.4354633688926697
0,51,4,0.0,-1.5454888853128068e-05,1.0,0.12935881316661835,0.33068734407424927
0,52,4,0.0,-1.209937295243435e-06,1.0,0.2420375943183899,0.5515655875205994
0,53,4,0.0,-6.523790489154635e-06,1.0,0.1617295891046524,1.2031700611114502
0,54,4,0.0,-1.711742879706435e-05,1.0,0.1374947726726532,1.0281383991241455
0,55,4,0.0,-3.2700138490326935e-06,1.0,0.33063238859176636,0.7150699496269226
0,56,4,0.0,-2.916650316819869e-07,1.0,0.1711021065711975,0.5812609791755676
0,57,3,0.0,-7.530480161221931e-06,1.0,0.216338112950325,0.1898994743824005
0,58,4,0.0,-2.214852429460734e-06,1.0,0.22450943291187286,0.9572597742080688
0,59,4,0.0,-5.062015407020226e-05,1.0,0.2291608452796936,0.4239438772201538
0,60,4,0.0,-5.284255621518241e-06,1.0,0.2474275380373001,0.36801618337631226
0,61,4,0.0,-7.77787936385721e-05,1.0,0.16949009895324707,0.5749816298484802
0,62,4,0.0,-4.4626753492593707e-07,1.0,0.23825429379940033,0.59108567237854
0,63,4,0.0,-2.4283965558424825e-06,1.0,0.2167080044746399,0.8069378137588501
0,64,4,-1.0,-2.3607146886206465e-06,1.0,0.21128445863723755,0.6058083176612854
0,65,4,0.0,-1.0024378299713135,0.9999349117279053,0.2896896302700043,0.5724460482597351
0,66,4,0.0,-8.07656306278659e-06,1.0,0.20218969881534576,0.31147676706314087
0,67,3,0.0,-1.6125705997183104e-06,1.0,0.2490484118461609,0.44847849011421204
0,68,3,0.0,-1.4750570471733226e-06,1.0,0.3102823793888092,0.4585288166999817
0,69,3,0.0,-0.00031204798142425716,0.9999997615814209,0.2423321008682251,0.6903057098388672
0,70,4,0.0,-0.00014354837185237557,0.9999998807907104,0.20235782861709595,0.38283151388168335
0,71,3,0.0,-0.000594884273596108,0.9999992847442627,0.13708779215812683,0.9104645252227783
0,72,3,0.0,-7.897222531028092e-06,1.0,0.2149863988161087,0.1842254102230072
0,73,4,0.0,-5.533702278626151e-06,1.0,0.20114019513130188,0.8253540992736816
0,74,3,0.0,-0.00024411804042756557,0.9999997615814209,0.31198060512542725,0.9282327890396118
0,75,3,0.0,-0.00041678972775116563,0.9999996423721313,0.24324464797973633,0.5406039953231812
0,76,3,0.0,-2.5252633349737152e-05,1.0,0.0992317870259285,0.15265372395515442
0,77,3,0.0,-0.0020701070316135883,0.9999977350234985,0.15532013773918152,0.22322192788124084
0,78,4,0.0,-7.872734568081796e-05,1.0,0.1672775000333786,0.696358323097229
0,79,4,0.0,-0.00039733885205350816,0.9999997615814209,0.17015178501605988,0.6252361536026001
0,80,4,0.0,-0.0002992890076711774,0.9999364614486694,0.10501380264759064,0.7403683662414551
