episode,t,action,reward,reward_pred,continue_pred,posterior_entropy,actor_entropy
0,1,0,0.0,-0.023219427093863487,0.9999984502792358,0.9912136793136597,1.677490472793579
0,2,0,0.0,-0.024492226541042328,0.9999942779541016,0.9912136793136597,1.6809992790222168
0,3,0,0.0,-0.02453758381307125,0.999993085861206,0.9912136793136597,1.6819195747375488
0,4,0,0.0,-0.02450602687895298,0.999993085861206,0.9912136793136597,1.6819936037063599
0,5,0,0.0,-0.024503212422132492,0.999993085861206,0.9912136793136597,1.6820127964019775
0,6,0,0.0,-0.02450343780219555,0.999993085861206,0.9912136793136597,1.6820130348205566
0,7,0,0.0,-0.02450341172516346,0.999993085861206,0.9912136793136597,1.6820138692855835
0,8,0,0.0,-0.024503367021679878,0.999993085861206,0.9773600101470947,1.6820144653320312
0,9,0,0.0,-0.024503197520971298,0.999993085861206,0.9808326959609985,1.6820147037506104
0,10,0,0.0,-0.024503130465745926,0.999993085861206,0.9807885885238647,1.6820144653320312
0,11,0,0.0,-0.024503177031874657,0.999993085861206,0.982898473739624,1.6820147037506104
0,12,0,0.0,-0.024503177031874657,0.999993085861206,0.9798153638839722,1.6820144653320312
0,13,0,0.0,-0.024503152817487717,0.999993085861206,0.9740157127380371,1.6820147037506104
0,14,0,0.0,-0.02450314350426197,0.999993085861206,0.9753619432449341,1.6820147037506104
0,15,0,0.0,-0.02450314350426197,0.999993085861206,0.9750951528549194,1.6820147037506104
0,16,0,0.0,-0.02450314350426197,0.999993085861206,0.9798142910003662,1.6820147037506104
0,17,0,0.0,-0.02450314350426197,0.999993085861206,0.9832509160041809,1.6820147037506104
0,18,0,0.0,-0.024503132328391075,0.999993085861206,0.9823178052902222,1.6820147037506104
0,19,0,0.0,-0.024503132328391075,0.999993085861206,0.9853086471557617,1.6820147037506104
0,20,0,0.0,-0.024503132328391075,0.999993085861206,0.9830706715583801,1.6820147037506104
0,21,0,0.0,-0.02450314350426197,0.999993085861206,0.9836305975914001,1.6820147037506104
0,22,0,0.0,-0.02450314350426197,0.999993085861206,0.9844433069229126,1.6820147037506104
0,23,0,0.0,-0.02450314350426197,0.999993085861206,0.9824306964874268,1.6820147037506104
0,24,0,0.0,-0.02450314350426197,0.999993085861206,0.9829825162887573,1.6820147037506104
0,25,0,0.0,-0.02450314350426197,0.999993085861206,0.9827510714530945,1.6820147037506104
0,26,0,0.0,-0.02450314350426197,0.999993085861206,0.9818546175956726,1.6820147037506104
0,27,0,0.0,-0.02450314350426197,0.999993085861206,0.975577712059021,1.6820147037506104
0,28,0,0.0,-0.02450314350426197,0.999993085861206,0.9748358726501465,1.6820147037506104
