episode,t,action,reward,reward_pred,continue_pred,posterior_entropy,actor_entropy
0,1,0,0.0,-0.022062381729483604,0.9999942779541016,0.07878601551055908,1.6475982666015625
0,2,0,0.0,-0.019781991839408875,0.999997615814209,0.07878601551055908,1.6238863468170166
0,3,0,0.0,-0.019624371081590652,0.999997615814209,0.07878601551055908,1.622112512588501
0,4,0,0.0,-0.019598690792918205,0.999997615814209,0.07878601551055908,1.621981143951416
0,5,0,0.0,-0.019589979201555252,0.999997615814209,0.07878601551055908,1.6219502687454224
0,6,0,0.0,-0.01958683878183365,0.999997615814209,0.07878601551055908,1.621945858001709
0,7,0,0.0,-0.019585397094488144,0.999997615814209,0.07878601551055908,1.621947169303894
0,8,0,0.0,-0.019584788009524345,0.999997615814209,0.07878601551055908,1.6219483613967896
0,9,0,0.0,-0.019584542140364647,0.999997615814209,0.07878030836582184,1.621949315071106
0,10,0,0.0,-0.019584432244300842,0.999997615814209,0.07878133654594421,1.6219496726989746
0,11,0,0.0,-0.01958436518907547,0.999997615814209,0.07878093421459198,1.6219497919082642
0,12,0,0.0,-0.019584311172366142,0.999997615814209,0.0787820816040039,1.6219501495361328
0,13,0,0.0,-0.019584311172366142,0.999997615814209,0.0787823274731636,1.6219501495361328
0,14,0,0.0,-0.019584299996495247,0.999997615814209,0.07878157496452332,1.6219500303268433
0,15,0,0.0,-0.019584301859140396,0.999997615814209,0.07878201454877853,1.6219501495361328
0,16,0,0.0,-0.019584281370043755,0.999997615814209,0.07878123223781586,1.6219501495361328
0,17,0,0.0,-0.019584281370043755,0.999997615814209,0.0787813663482666,1.6219501495361328
0,18,0,0.0,-0.019584281370043755,0.999997615814209,0.07878227531909943,1.6219501495361328
0,19,0,0.0,-0.019584281370043755,0.999997615814209,0.07878109812736511,1.6219501495361328
0,20,0,0.0,-0.019584281370043755,0.999997615814209,0.0787830650806427,1.6219501495361328
0,21,0,0.0,-0.019584281370043755,0.999997615814209,0.0787825807929039,1.6219501495361328
0,22,0,0.0,-0.019584281370043755,0.999997615814209,0.07878228276968002,1.6219501495361328
0,23,0,0.0,-0.019584281370043755,0.999997615814209,0.07878269255161285,1.6219501495361328
0,24,0,0.0,-0.019584281370043755,0.999997615814209,0.07878248393535614,1.6219502687454224
0,25,0,0.0,-0.019584281370043755,0.999997615814209,0.07878252863883972,1.6219501495361328
0,26,0,0.0,-0.019584281370043755,0.999997615814209,0.07878142595291138,1.6219501495361328
0,27,0,0.0,-0.019584281370043755,0.999997615814209,0.07878054678440094,1.6219501495361328
0,28,0,0.0,-0.019584281370043755,0.999997615814209,0.07878135144710541,1.6219501495361328
0,29,0,0.0,-0.019584281370043755,0.999997615814209,0.07878141850233078,1.6219502687454224
0,30,0,0.0,-0.019584281370043755,0.999997615814209,0.0787811428308487,1.6219501495361328
0,31,0,0.0,-0.019584281370043755,0.999997615814209,0.07878042012453079,1.6219501495361328
0,32,0,0.0,-0.019584281370043755,0.999997615814209,0.07878078520298004,1.6219501495361328
0,33,0,0.0,-0.019584281370043755,0.999997615814209,0.07878135144710541,1.6219501495361328
0,34,0,0.0,-0.019584281370043755,0.999997615814209,0.07878154516220093,1.6219501495361328
0,35,0,0.0,-0.019584281370043755,0.999997615814209,0.07878177613019943,1.6219501495361328
0,36,0,0.0,-0.019584281370043755,0.999997615814209,0.07878116518259048,1.6219501495361328
0,37,0,0.0,-0.019584281370043755,0.999997615814209,0.07878147810697556,1.6219502687454224
0,38,0,0.0,-0.019584281370043755,0.999997615814209,0.07878199964761734,1.6219501495361328
0,39,0,0.0,-0.019584281370043755,0.999997615814209,0.07878144085407257,1.6219501495361328
0,40,0,0.0,-0.019584281370043755,0.999997615814209,0.07878122478723526,1.6219501495361328
0,41,0,0.0,-0.019584281370043755,0.999997615814209,0.07878179103136063,1.6219501495361328
0,42,0,0.0,-0.019584281370043755,0.999997615814209,0.07878280431032181,1.6219501495361328
0,43,0,0.0,-0.019584281370043755,0.999997615814209,0.07878214120864868,1.6219501495361328
0,44,0,0.0,-0.019584281370043755,0.999997615814209,0.07878182828426361,1.6219501495361328
0,45,0,0.0,-0.019584281370043755,0.999997615814209,0.07878275215625763,1.6219501495361328
